filename,reference_id,kadid_distortion_type,kadid_distortion_level,dmos,quality_score,blur,underexposure,overexposure,noise,corruption
I14_03_01.png,I14,Motion blur,1,4.67,91.75,0,0,0,0,0
I14_03_02.png,I14,Motion blur,2,3.55,63.75,0,0,0,0,0
I14_03_03.png,I14,Motion blur,3,2.5,37.5,1,0,0,0,0
I14_03_04.png,I14,Motion blur,4,1.9,22.5,1,0,0,0,0
I14_03_05.png,I14,Motion blur,5,1.45,11.25,1,0,0,0,1
I14_14_01.png,I14,Multiplicative noise,1,3.93,73.25,0,0,0,0,0
I14_14_02.png,I14,Multiplicative noise,2,2.77,44.25,0,0,0,0,0
I14_14_03.png,I14,Multiplicative noise,3,2.63,40.75,0,0,0,1,0
I14_14_04.png,I14,Multiplicative noise,4,2.37,34.25,0,0,0,1,0
I14_14_05.png,I14,Multiplicative noise,5,2.13,28.25,0,0,0,1,1
I14_20_01.png,I14,Non-eccentricity patch,1,4.4,85.0,0,0,0,0,0
I14_20_02.png,I14,Non-eccentricity patch,2,3.3,57.5,0,0,0,0,0
I14_20_03.png,I14,Non-eccentricity patch,3,4.37,84.25,0,0,0,0,0
I14_20_04.png,I14,Non-eccentricity patch,4,4.4,85.0,0,0,0,0,0
I14_20_05.png,I14,Non-eccentricity patch,5,4.1,77.5,0,0,0,0,1
I14_21_01.png,I14,Pixelate,1,4.23,80.75,0,0,0,0,0
I14_21_02.png,I14,Pixelate,2,3.47,61.75,0,0,0,0,0
I14_21_03.png,I14,Pixelate,3,2.93,48.25,0,0,0,0,0
I14_21_04.png,I14,Pixelate,4,3.0,50.0,0,0,0,0,0
I14_21_05.png,I14,Pixelate,5,1.39,9.75,0,0,0,0,1
I14_22_01.png,I14,Quantization,1,4.07,76.75,0,0,0,0,0
I14_22_02.png,I14,Quantization,2,3.7,67.5,0,0,0,0,0
I14_22_03.png,I14,Quantization,3,3.7,67.5,0,0,0,0,0
I14_22_04.png,I14,Quantization,4,3.47,61.75,0,0,0,0,0
I14_22_05.png,I14,Quantization,5,2.67,41.75,0,0,0,0,1
I14_11_01.png,I14,White noise,1,3.9,72.5,0,0,0,0,0
I14_11_02.png,I14,White noise,2,3.03,50.75,0,0,0,0,0
I14_11_03.png,I14,White noise,3,2.7,42.5,0,0,0,1,0
I14_11_04.png,I14,White noise,4,2.43,35.75,0,0,0,1,0
I14_11_05.png,I14,White noise,5,2.3,32.5,0,0,0,1,1
I14_12_01.png,I14,White noise in color component,1,4.3,82.5,0,0,0,0,0
I14_12_02.png,I14,White noise in color component,2,3.37,59.25,0,0,0,0,0
I14_12_03.png,I14,White noise in color component,3,3.07,51.75,0,0,0,1,0
I14_12_04.png,I14,White noise in color component,4,2.7,42.5,0,0,0,1,0
I14_12_05.png,I14,White noise in color component,5,2.43,35.75,0,0,0,1,1
I14.png,I14,none,0,,100.0,0,0,0,0,0
I15_16_01.png,I15,Brighten,1,4.47,86.75,0,0,0,0,0
I15_16_02.png,I15,Brighten,2,3.77,69.25,0,0,0,0,0
I15_16_03.png,I15,Brighten,3,2.93,48.25,0,0,1,0,0
I15_16_04.png,I15,Brighten,4,1.73,18.25,0,0,1,0,0
I15_16_05.png,I15,Brighten,5,1.23,5.75,0,0,1,0,1
I15_23_01.png,I15,Color block,1,2.5,37.5,0,0,0,0,0
I15_23_02.png,I15,Color block,2,1.9,22.5,0,0,0,0,0
I15_23_03.png,I15,Color block,3,2.27,31.75,0,0,0,0,1
I15_23_04.png,I15,Color block,4,2.17,29.25,0,0,0,0,1
I15_23_05.png,I15,Color block,5,1.93,23.25,0,0,0,0,1
I15_04_01.png,I15,Color diffusion,1,4.43,85.75,0,0,0,0,0
I15_04_02.png,I15,Color diffusion,2,2.4,35.0,0,0,0,0,0
I15_04_03.png,I15,Color diffusion,3,1.87,21.75,0,0,0,0,0
I15_04_04.png,I15,Color diffusion,4,1.9,22.5,0,0,0,0,0
I15_04_05.png,I15,Color diffusion,5,1.27,6.75,0,0,0,0,1
I15_06_01.png,I15,Color quantization,1,4.1,77.5,0,0,0,0,0
I15_06_02.png,I15,Color quantization,2,3.97,74.25,0,0,0,0,0
I15_06_03.png,I15,Color quantization,3,4.07,76.75,0,0,0,0,1
I15_06_04.png,I15,Color quantization,4,3.67,66.75,0,0,0,0,1
I15_06_05.png,I15,Color quantization,5,2.73,43.25,0,0,0,0,1
I15_07_01.png,I15,Color saturation 1,1,3.06,51.5,0,0,0,0,0
I15_07_02.png,I15,Color saturation 1,2,2.67,41.75,0,0,0,0,0
I15_07_03.png,I15,Color saturation 1,3,2.63,40.75,0,0,0,0,0
I15_07_04.png,I15,Color saturation 1,4,2.55,38.75,0,0,0,0,0
I15_07_05.png,I15,Color saturation 1,5,2.63,40.75,0,0,0,0,1
I15_08_01.png,I15,Color saturation 2,1,4.4,85.0,0,0,0,0,0
I15_08_02.png,I15,Color saturation 2,2,3.27,56.75,0,0,0,0,0
I15_08_03.png,I15,Color saturation 2,3,2.27,31.75,0,0,0,0,0
I15_08_04.png,I15,Color saturation 2,4,1.67,16.75,0,0,0,0,0
I15_08_05.png,I15,Color saturation 2,5,1.35,8.75,0,0,0,0,1
I15_05_01.png,I15,Color shift,1,4.2,80.0,0,0,0,0,0
I15_05_02.png,I15,Color shift,2,2.33,33.25,0,0,0,0,0
I15_05_03.png,I15,Color shift,3,1.63,15.75,0,0,0,0,0
I15_05_04.png,I15,Color shift,4,1.43,10.75,0,0,0,0,0
I15_05_05.png,I15,Color shift,5,1.3,7.5,0,0,0,0,1
I15_25_01.png,I15,Contrast change,1,2.97,49.25,0,0,0,0,0
I15_25_02.png,I15,Contrast change,2,3.2,55.0,0,0,0,0,0
I15_25_03.png,I15,Contrast change,3,3.63,65.75,0,0,0,0,0
I15_25_04.png,I15,Contrast change,4,3.87,71.75,0,0,0,0,0
I15_25_05.png,I15,Contrast change,5,3.2,55.0,0,0,0,0,1
I15_17_01.png,I15,Darken,1,4.43,85.75,0,0,0,0,0
I15_17_02.png,I15,Darken,2,4.63,90.75,0,0,0,0,0
I15_17_03.png,I15,Darken,3,4.1,77.5,0,1,0,0,0
I15_17_04.png,I15,Darken,4,3.63,65.75,0,1,0,0,0
I15_17_05.png,I15,Darken,5,1.97,24.25,0,1,0,0,1
I15_15_01.png,I15,Denoise,1,3.53,63.25,0,0,0,0,0
I15_15_02.png,I15,Denoise,2,2.57,39.25,0,0,0,0,0
I15_15_03.png,I15,Denoise,3,1.93,23.25,0,0,0,1,0
I15_15_04.png,I15,Denoise,4,1.7,17.5,0,0,0,1,0
I15_15_05.png,I15,Denoise,5,1.4,10.0,0,0,0,1,1
I15_01_01.png,I15,Gaussian blur,1,4.63,90.75,0,0,0,0,0
I15_01_02.png,I15,Gaussian blur,2,4.33,83.25,0,0,0,0,0
I15_01_03.png,I15,Gaussian blur,3,2.43,35.75,1,0,0,0,0
I15_01_04.png,I15,Gaussian blur,4,1.8,20.0,1,0,0,0,0
I15_01_05.png,I15,Gaussian blur,5,1.23,5.75,1,0,0,0,1
I15_24_01.png,I15,High sharpen,1,2.8,45.0,0,0,0,0,0
I15_24_02.png,I15,High sharpen,2,2.1,27.5,0,0,0,0,0
I15_24_03.png,I15,High sharpen,3,1.53,13.25,0,0,0,0,0
I15_24_04.png,I15,High sharpen,4,1.57,14.25,0,0,0,0,0
I15_24_05.png,I15,High sharpen,5,1.17,4.25,0,0,0,0,1
I15_13_01.png,I15,Impulse noise,1,3.9,72.5,0,0,0,0,0
I15_13_02.png,I15,Impulse noise,2,3.17,54.25,0,0,0,0,0
I15_13_03.png,I15,Impulse noise,3,2.4,35.0,0,0,0,1,0
I15_13_04.png,I15,Impulse noise,4,2.3,32.5,0,0,0,1,0
I15_13_05.png,I15,Impulse noise,5,1.7,17.5,0,0,0,1,1
I15_10_01.png,I15,JPEG,1,4.0,75.0,0,0,0,0,0
I15_10_02.png,I15,JPEG,2,4.2,80.0,0,0,0,0,0
I15_10_03.png,I15,JPEG,3,3.67,66.75,0,0,0,0,1
I15_10_04.png,I15,JPEG,4,1.77,19.25,0,0,0,0,1
I15_10_05.png,I15,JPEG,5,1.33,8.25,0,0,0,0,1
I15_09_01.png,I15,JPEG2000,1,4.23,80.75,0,0,0,0,0
I15_09_02.png,I15,JPEG2000,2,3.8,70.0,0,0,0,0,0
I15_09_03.png,I15,JPEG2000,3,3.43,60.75,0,0,0,0,1
I15_09_04.png,I15,JPEG2000,4,1.97,24.25,0,0,0,0,1
I15_09_05.png,I15,JPEG2000,5,1.23,5.75,0,0,0,0,1
I15_19_01.png,I15,Jitter,1,3.93,73.25,0,0,0,0,0
I15_19_02.png,I15,Jitter,2,4.07,76.75,0,0,0,0,0
I15_19_03.png,I15,Jitter,3,3.03,50.75,0,0,0,0,0
I15_19_04.png,I15,Jitter,4,1.77,19.25,0,0,0,0,0
I15_19_05.png,I15,Jitter,5,1.27,6.75,0,0,0,0,1
I15_02_01.png,I15,Lens blur,1,3.43,60.75,0,0,0,0,0
I15_02_02.png,I15,Lens blur,2,2.1,27.5,0,0,0,0,0
I15_02_03.png,I15,Lens blur,3,1.73,18.25,1,0,0,0,0
I15_02_04.png,I15,Lens blur,4,1.33,8.25,1,0,0,0,0
I15_02_05.png,I15,Lens blur,5,1.16,4.0,1,0,0,0,1
I15_18_01.png,I15,Mean shift,1,3.77,69.25,0,0,0,0,0
I15_18_02.png,I15,Mean shift,2,3.87,71.75,0,0,0,0,0
I15_18_03.png,I15,Mean shift,3,4.67,91.75,0,0,0,0,0
I15_18_04.png,I15,Mean shift,4,4.37,84.25,0,0,0,0,0
I15_18_05.png,I15,Mean shift,5,3.6,65.0,0,0,0,0,1
I15_03_01.png,I15,Motion blur,1,4.6,90.0,0,0,0,0,0
I15_03_02.png,I15,Motion blur,2,3.7,67.5,0,0,0,0,0
I15_03_03.png,I15,Motion blur,3,2.0,25.0,1,0,0,0,0
I15_03_04.png,I15,Motion blur,4,2.07,26.75,1,0,0,0,0
I15_03_05.png,I15,Motion blur,5,1.33,8.25,1,0,0,0,1
I15_14_01.png,I15,Multiplicative noise,1,4.03,75.75,0,0,0,0,0
I15_14_02.png,I15,Multiplicative noise,2,3.27,56.75,0,0,0,0,0
I15_14_03.png,I15,Multiplicative noise,3,2.67,41.75,0,0,0,1,0
I15_14_04.png,I15,Multiplicative noise,4,2.63,40.75,0,0,0,1,0
I15_14_05.png,I15,Multiplicative noise,5,1.87,21.75,0,0,0,1,1
I15_20_01.png,I15,Non-eccentricity patch,1,4.33,83.25,0,0,0,0,0
I15_20_02.png,I15,Non-eccentricity patch,2,4.2,80.0,0,0,0,0,0
I15_20_03.png,I15,Non-eccentricity patch,3,4.07,76.75,0,0,0,0,0
I15_20_04.png,I15,Non-eccentricity patch,4,3.9,72.5,0,0,0,0,0
I15_20_05.png,I15,Non-eccentricity patch,5,3.35,58.75,0,0,0,0,1
I15_21_01.png,I15,Pixelate,1,3.43,60.75,0,0,0,0,0
I15_21_02.png,I15,Pixelate,2,2.9,47.5,0,0,0,0,0
I15_21_03.png,I15,Pixelate,3,2.57,39.25,0,0,0,0,0
I15_21_04.png,I15,Pixelate,4,2.03,25.75,0,0,0,0,0
I15_21_05.png,I15,Pixelate,5,1.17,4.25,0,0,0,0,1
I15_22_01.png,I15,Quantization,1,3.93,73.25,0,0,0,0,0
I15_22_02.png,I15,Quantization,2,3.57,64.25,0,0,0,0,0
I15_22_03.png,I15,Quantization,3,4.0,75.0,0,0,0,0,0
I15_22_04.png,I15,Quantization,4,3.7,67.5,0,0,0,0,0
I15_22_05.png,I15,Quantization,5,3.1,52.5,0,0,0,0,1
I15_11_01.png,I15,White noise,1,3.83,70.75,0,0,0,0,0
I15_11_02.png,I15,White noise,2,3.63,65.75,0,0,0,0,0
I15_11_03.png,I15,White noise,3,2.8,45.0,0,0,0,1,0
I15_11_04.png,I15,White noise,4,2.6,40.0,0,0,0,1,0
I15_11_05.png,I15,White noise,5,2.3,32.5,0,0,0,1,1
I15_12_01.png,I15,White noise in color component,1,4.07,76.75,0,0,0,0,0
I15_12_02.png,I15,White noise in color component,2,3.8,70.0,0,0,0,0,0
I15_12_03.png,I15,White noise in color component,3,3.17,54.25,0,0,0,1,0
I15_12_04.png,I15,White noise in color component,4,2.63,40.75,0,0,0,1,0
I15_12_05.png,I15,White noise in color component,5,2.57,39.25,0,0,0,1,1
I15.png,I15,none,0,,100.0,0,0,0,0,0
I16_16_01.png,I16,Brighten,1,4.37,84.25,0,0,0,0,0
I16_16_02.png,I16,Brighten,2,4.37,84.25,0,0,0,0,0
I16_16_03.png,I16,Brighten,3,3.87,71.75,0,0,1,0,0
I16_16_04.png,I16,Brighten,4,2.73,43.25,0,0,1,0,0
I16_16_05.png,I16,Brighten,5,2.0,25.0,0,0,1,0,1
I16_23_01.png,I16,Color block,1,2.13,28.25,0,0,0,0,0
I16_23_02.png,I16,Color block,2,2.47,36.75,0,0,0,0,0
I16_23_03.png,I16,Color block,3,2.07,26.75,0,0,0,0,1
I16_23_04.png,I16,Color block,4,1.87,21.75,0,0,0,0,1
I16_23_05.png,I16,Color block,5,2.03,25.75,0,0,0,0,1
I16_04_01.png,I16,Color diffusion,1,4.4,85.0,0,0,0,0,0
I16_04_02.png,I16,Color diffusion,2,1.9,22.5,0,0,0,0,0
I16_04_03.png,I16,Color diffusion,3,1.2,5.0,0,0,0,0,0
I16_04_04.png,I16,Color diffusion,4,1.2,5.0,0,0,0,0,0
I16_04_05.png,I16,Color diffusion,5,1.07,1.75,0,0,0,0,1
I16_06_01.png,I16,Color quantization,1,4.0,75.0,0,0,0,0,0
I16_06_02.png,I16,Color quantization,2,4.13,78.25,0,0,0,0,0
I16_06_03.png,I16,Color quantization,3,3.97,74.25,0,0,0,0,1
I16_06_04.png,I16,Color quantization,4,3.3,57.5,0,0,0,0,1
I16_06_05.png,I16,Color quantization,5,2.16,29.0,0,0,0,0,1
I16_07_01.png,I16,Color saturation 1,1,3.07,51.75,0,0,0,0,0
I16_07_02.png,I16,Color saturation 1,2,2.13,28.25,0,0,0,0,0
I16_07_03.png,I16,Color saturation 1,3,2.33,33.25,0,0,0,0,0
I16_07_04.png,I16,Color saturation 1,4,2.07,26.75,0,0,0,0,0
I16_07_05.png,I16,Color saturation 1,5,2.03,25.75,0,0,0,0,1
I16_08_01.png,I16,Color saturation 2,1,4.7,92.5,0,0,0,0,0
I16_08_02.png,I16,Color saturation 2,2,2.9,47.5,0,0,0,0,0
I16_08_03.png,I16,Color saturation 2,3,2.07,26.75,0,0,0,0,0
I16_08_04.png,I16,Color saturation 2,4,1.23,5.75,0,0,0,0,0
I16_08_05.png,I16,Color saturation 2,5,1.07,1.75,0,0,0,0,1
I16_05_01.png,I16,Color shift,1,3.07,51.75,0,0,0,0,0
I16_05_02.png,I16,Color shift,2,1.58,14.5,0,0,0,0,0
I16_05_03.png,I16,Color shift,3,1.23,5.75,0,0,0,0,0
I16_05_04.png,I16,Color shift,4,1.17,4.25,0,0,0,0,0
I16_05_05.png,I16,Color shift,5,1.43,10.75,0,0,0,0,1
I16_25_01.png,I16,Contrast change,1,3.43,60.75,0,0,0,0,0
I16_25_02.png,I16,Contrast change,2,3.5,62.5,0,0,0,0,0
I16_25_03.png,I16,Contrast change,3,4.16,79.0,0,0,0,0,0
I16_25_04.png,I16,Contrast change,4,4.17,79.25,0,0,0,0,0
I16_25_05.png,I16,Contrast change,5,3.7,67.5,0,0,0,0,1
I16_17_01.png,I16,Darken,1,4.63,90.75,0,0,0,0,0
I16_17_02.png,I16,Darken,2,4.57,89.25,0,0,0,0,0
I16_17_03.png,I16,Darken,3,4.27,81.75,0,1,0,0,0
I16_17_04.png,I16,Darken,4,3.67,66.75,0,1,0,0,0
I16_17_05.png,I16,Darken,5,1.9,22.5,0,1,0,0,1
I16_15_01.png,I16,Denoise,1,3.37,59.25,0,0,0,0,0
I16_15_02.png,I16,Denoise,2,2.4,35.0,0,0,0,0,0
I16_15_03.png,I16,Denoise,3,2.03,25.75,0,0,0,1,0
I16_15_04.png,I16,Denoise,4,1.23,5.75,0,0,0,1,0
I16_15_05.png,I16,Denoise,5,1.27,6.75,0,0,0,1,1
I16_01_01.png,I16,Gaussian blur,1,4.7,92.5,0,0,0,0,0
I16_01_02.png,I16,Gaussian blur,2,4.3,82.5,0,0,0,0,0
I16_01_03.png,I16,Gaussian blur,3,2.0,25.0,1,0,0,0,0
I16_01_04.png,I16,Gaussian blur,4,1.4,10.0,1,0,0,0,0
I16_01_05.png,I16,Gaussian blur,5,1.13,3.25,1,0,0,0,1
I16_24_01.png,I16,High sharpen,1,3.43,60.75,0,0,0,0,0
I16_24_02.png,I16,High sharpen,2,2.37,34.25,0,0,0,0,0
I16_24_03.png,I16,High sharpen,3,1.93,23.25,0,0,0,0,0
I16_24_04.png,I16,High sharpen,4,1.43,10.75,0,0,0,0,0
I16_24_05.png,I16,High sharpen,5,1.2,5.0,0,0,0,0,1
I16_13_01.png,I16,Impulse noise,1,3.57,64.25,0,0,0,0,0
I16_13_02.png,I16,Impulse noise,2,2.73,43.25,0,0,0,0,0
I16_13_03.png,I16,Impulse noise,3,2.43,35.75,0,0,0,1,0
I16_13_04.png,I16,Impulse noise,4,2.07,26.75,0,0,0,1,0
I16_13_05.png,I16,Impulse noise,5,1.77,19.25,0,0,0,1,1
I16_10_01.png,I16,JPEG,1,4.0,75.0,0,0,0,0,0
I16_10_02.png,I16,JPEG,2,4.23,80.75,0,0,0,0,0
I16_10_03.png,I16,JPEG,3,3.9,72.5,0,0,0,0,1
I16_10_04.png,I16,JPEG,4,2.03,25.75,0,0,0,0,1
I16_10_05.png,I16,JPEG,5,1.4,10.0,0,0,0,0,1
I16_09_01.png,I16,JPEG2000,1,4.63,90.75,0,0,0,0,0
I16_09_02.png,I16,JPEG2000,2,4.23,80.75,0,0,0,0,0
I16_09_03.png,I16,JPEG2000,3,4.0,75.0,0,0,0,0,1
I16_09_04.png,I16,JPEG2000,4,1.61,15.25,0,0,0,0,1
I16_09_05.png,I16,JPEG2000,5,1.17,4.25,0,0,0,0,1
I16_19_01.png,I16,Jitter,1,4.13,78.25,0,0,0,0,0
I16_19_02.png,I16,Jitter,2,3.6,65.0,0,0,0,0,0
I16_19_03.png,I16,Jitter,3,3.43,60.75,0,0,0,0,0
I16_19_04.png,I16,Jitter,4,1.57,14.25,0,0,0,0,0
I16_19_05.png,I16,Jitter,5,1.17,4.25,0,0,0,0,1
I16_02_01.png,I16,Lens blur,1,3.4,60.0,0,0,0,0,0
I16_02_02.png,I16,Lens blur,2,1.93,23.25,0,0,0,0,0
I16_02_03.png,I16,Lens blur,3,1.33,8.25,1,0,0,0,0
I16_02_04.png,I16,Lens blur,4,1.17,4.25,1,0,0,0,0
I16_02_05.png,I16,Lens blur,5,1.33,8.25,1,0,0,0,1
I16_18_01.png,I16,Mean shift,1,4.47,86.75,0,0,0,0,0
I16_18_02.png,I16,Mean shift,2,4.6,90.0,0,0,0,0,0
I16_18_03.png,I16,Mean shift,3,4.43,85.75,0,0,0,0,0
I16_18_04.png,I16,Mean shift,4,4.13,78.25,0,0,0,0,0
I16_18_05.png,I16,Mean shift,5,3.93,73.25,0,0,0,0,1
I16_03_01.png,I16,Motion blur,1,4.47,86.75,0,0,0,0,0
I16_03_02.png,I16,Motion blur,2,3.47,61.75,0,0,0,0,0
I16_03_03.png,I16,Motion blur,3,2.03,25.75,1,0,0,0,0
I16_03_04.png,I16,Motion blur,4,1.63,15.75,1,0,0,0,0
I16_03_05.png,I16,Motion blur,5,1.17,4.25,1,0,0,0,1
I16_14_01.png,I16,Multiplicative noise,1,4.2,80.0,0,0,0,0,0
I16_14_02.png,I16,Multiplicative noise,2,3.17,54.25,0,0,0,0,0
I16_14_03.png,I16,Multiplicative noise,3,3.23,55.75,0,0,0,1,0
I16_14_04.png,I16,Multiplicative noise,4,2.27,31.75,0,0,0,1,0
I16_14_05.png,I16,Multiplicative noise,5,1.9,22.5,0,0,0,1,1
I16_20_01.png,I16,Non-eccentricity patch,1,4.39,84.75,0,0,0,0,0
I16_20_02.png,I16,Non-eccentricity patch,2,4.2,80.0,0,0,0,0,0
I16_20_03.png,I16,Non-eccentricity patch,3,4.43,85.75,0,0,0,0,0
I16_20_04.png,I16,Non-eccentricity patch,4,3.93,73.25,0,0,0,0,0
I16_20_05.png,I16,Non-eccentricity patch,5,3.7,67.5,0,0,0,0,1
I16_21_01.png,I16,Pixelate,1,4.1,77.5,0,0,0,0,0
I16_21_02.png,I16,Pixelate,2,3.3,57.5,0,0,0,0,0
I16_21_03.png,I16,Pixelate,3,3.33,58.25,0,0,0,0,0
I16_21_04.png,I16,Pixelate,4,3.53,63.25,0,0,0,0,0
I16_21_05.png,I16,Pixelate,5,1.27,6.75,0,0,0,0,1
I16_22_01.png,I16,Quantization,1,4.03,75.75,0,0,0,0,0
I16_22_02.png,I16,Quantization,2,3.53,63.25,0,0,0,0,0
I16_22_03.png,I16,Quantization,3,2.9,47.5,0,0,0,0,0
I16_22_04.png,I16,Quantization,4,3.23,55.75,0,0,0,0,0
I16_22_05.png,I16,Quantization,5,2.53,38.25,0,0,0,0,1
I16_11_01.png,I16,White noise,1,4.03,75.75,0,0,0,0,0
I16_11_02.png,I16,White noise,2,3.17,54.25,0,0,0,0,0
I16_11_03.png,I16,White noise,3,2.9,47.5,0,0,0,1,0
I16_11_04.png,I16,White noise,4,2.19,29.75,0,0,0,1,0
I16_11_05.png,I16,White noise,5,2.07,26.75,0,0,0,1,1
I16_12_01.png,I16,White noise in color component,1,4.5,87.5,0,0,0,0,0
I16_12_02.png,I16,White noise in color component,2,3.3,57.5,0,0,0,0,0
I16_12_03.png,I16,White noise in color component,3,3.13,53.25,0,0,0,1,0
I16_12_04.png,I16,White noise in color component,4,2.37,34.25,0,0,0,1,0
I16_12_05.png,I16,White noise in color component,5,2.47,36.75,0,0,0,1,1
I16.png,I16,none,0,,100.0,0,0,0,0,0
I17_16_01.png,I17,Brighten,1,4.6,90.0,0,0,0,0,0
I17_16_02.png,I17,Brighten,2,4.4,85.0,0,0,0,0,0
I17_16_03.png,I17,Brighten,3,3.97,74.25,0,0,1,0,0
I17_16_04.png,I17,Brighten,4,2.47,36.75,0,0,1,0,0
I17_16_05.png,I17,Brighten,5,2.07,26.75,0,0,1,0,1
I17_23_01.png,I17,Color block,1,2.93,48.25,0,0,0,0,0
I17_23_02.png,I17,Color block,2,2.63,40.75,0,0,0,0,0
I17_23_03.png,I17,Color block,3,2.5,37.5,0,0,0,0,1
I17_23_04.png,I17,Color block,4,2.33,33.25,0,0,0,0,1
I17_23_05.png,I17,Color block,5,2.32,33.0,0,0,0,0,1
I17_04_01.png,I17,Color diffusion,1,4.63,90.75,0,0,0,0,0
I17_04_02.png,I17,Color diffusion,2,2.47,36.75,0,0,0,0,0
I17_04_03.png,I17,Color diffusion,3,1.53,13.25,0,0,0,0,0
I17_04_04.png,I17,Color diffusion,4,1.57,14.25,0,0,0,0,0
I17_04_05.png,I17,Color diffusion,5,1.23,5.75,0,0,0,0,1
I17_06_01.png,I17,Color quantization,1,4.37,84.25,0,0,0,0,0
I17_06_02.png,I17,Color quantization,2,4.8,95.0,0,0,0,0,0
I17_06_03.png,I17,Color quantization,3,4.47,86.75,0,0,0,0,1
I17_06_04.png,I17,Color quantization,4,4.17,79.25,0,0,0,0,1
I17_06_05.png,I17,Color quantization,5,2.27,31.75,0,0,0,0,1
I17_07_01.png,I17,Color saturation 1,1,2.5,37.5,0,0,0,0,0
I17_07_02.png,I17,Color saturation 1,2,2.63,40.75,0,0,0,0,0
I17_07_03.png,I17,Color saturation 1,3,2.33,33.25,0,0,0,0,0
I17_07_04.png,I17,Color saturation 1,4,2.33,33.25,0,0,0,0,0
I17_07_05.png,I17,Color saturation 1,5,1.83,20.75,0,0,0,0,1
I17_08_01.png,I17,Color saturation 2,1,4.5,87.5,0,0,0,0,0
I17_08_02.png,I17,Color saturation 2,2,2.9,47.5,0,0,0,0,0
I17_08_03.png,I17,Color saturation 2,3,2.3,32.5,0,0,0,0,0
I17_08_04.png,I17,Color saturation 2,4,1.43,10.75,0,0,0,0,0
I17_08_05.png,I17,Color saturation 2,5,1.26,6.5,0,0,0,0,1
I17_05_01.png,I17,Color shift,1,3.2,55.0,0,0,0,0,0
I17_05_02.png,I17,Color shift,2,2.07,26.75,0,0,0,0,0
I17_05_03.png,I17,Color shift,3,1.5,12.5,0,0,0,0,0
I17_05_04.png,I17,Color shift,4,1.5,12.5,0,0,0,0,0
I17_05_05.png,I17,Color shift,5,1.6,15.0,0,0,0,0,1
I17_25_01.png,I17,Contrast change,1,3.4,60.0,0,0,0,0,0
I17_25_02.png,I17,Contrast change,2,3.47,61.75,0,0,0,0,0
I17_25_03.png,I17,Contrast change,3,4.33,83.25,0,0,0,0,0
I17_25_04.png,I17,Contrast change,4,4.43,85.75,0,0,0,0,0
I17_25_05.png,I17,Contrast change,5,3.4,60.0,0,0,0,0,1
I17_17_01.png,I17,Darken,1,4.53,88.25,0,0,0,0,0
I17_17_02.png,I17,Darken,2,4.43,85.75,0,0,0,0,0
I17_17_03.png,I17,Darken,3,4.33,83.25,0,1,0,0,0
I17_17_04.png,I17,Darken,4,3.5,62.5,0,1,0,0,0
I17_17_05.png,I17,Darken,5,1.83,20.75,0,1,0,0,1
I17_15_01.png,I17,Denoise,1,3.67,66.75,0,0,0,0,0
I17_15_02.png,I17,Denoise,2,3.22,55.5,0,0,0,0,0
I17_15_03.png,I17,Denoise,3,2.63,40.75,0,0,0,1,0
I17_15_04.png,I17,Denoise,4,1.87,21.75,0,0,0,1,0
I17_15_05.png,I17,Denoise,5,1.5,12.5,0,0,0,1,1
I17_01_01.png,I17,Gaussian blur,1,4.73,93.25,0,0,0,0,0
I17_01_02.png,I17,Gaussian blur,2,4.23,80.75,0,0,0,0,0
I17_01_03.png,I17,Gaussian blur,3,2.73,43.25,1,0,0,0,0
I17_01_04.png,I17,Gaussian blur,4,1.4,10.0,1,0,0,0,0
I17_01_05.png,I17,Gaussian blur,5,1.07,1.75,1,0,0,0,1
I17_24_01.png,I17,High sharpen,1,3.1,52.5,0,0,0,0,0
I17_24_02.png,I17,High sharpen,2,2.33,33.25,0,0,0,0,0
I17_24_03.png,I17,High sharpen,3,1.8,20.0,0,0,0,0,0
I17_24_04.png,I17,High sharpen,4,1.33,8.25,0,0,0,0,0
I17_24_05.png,I17,High sharpen,5,1.1,2.5,0,0,0,0,1
I17_13_01.png,I17,Impulse noise,1,4.07,76.75,0,0,0,0,0
I17_13_02.png,I17,Impulse noise,2,3.53,63.25,0,0,0,0,0
I17_13_03.png,I17,Impulse noise,3,2.93,48.25,0,0,0,1,0
I17_13_04.png,I17,Impulse noise,4,2.73,43.25,0,0,0,1,0
I17_13_05.png,I17,Impulse noise,5,2.4,35.0,0,0,0,1,1
I17_10_01.png,I17,JPEG,1,4.47,86.75,0,0,0,0,0
I17_10_02.png,I17,JPEG,2,4.43,85.75,0,0,0,0,0
I17_10_03.png,I17,JPEG,3,4.37,84.25,0,0,0,0,1
I17_10_04.png,I17,JPEG,4,2.47,36.75,0,0,0,0,1
I17_10_05.png,I17,JPEG,5,1.2,5.0,0,0,0,0,1
I17_09_01.png,I17,JPEG2000,1,4.67,91.75,0,0,0,0,0
I17_09_02.png,I17,JPEG2000,2,3.13,53.25,0,0,0,0,0
I17_09_03.png,I17,JPEG2000,3,2.63,40.75,0,0,0,0,1
I17_09_04.png,I17,JPEG2000,4,1.47,11.75,0,0,0,0,1
I17_09_05.png,I17,JPEG2000,5,1.13,3.25,0,0,0,0,1
I17_19_01.png,I17,Jitter,1,4.1,77.5,0,0,0,0,0
I17_19_02.png,I17,Jitter,2,3.9,72.5,0,0,0,0,0
